region_id,make,model,year,registration_count,year_recorded
1,Kia,Telluride,2010,3402,2019
1,Kia,Telluride,2010,3219,2020
1,Kia,Telluride,2010,3300,2021
1,Kia,Telluride,2010,3276,2022
1,Kia,Telluride,2010,2978,2023
1,Hyundai,Elantra,2017,16059,2018
1,Hyundai,Elantra,2017,17468,2019
1,Hyundai,Elantra,2017,16247,2020
1,Hyundai,Elantra,2017,13997,2021
1,Hyundai,Elantra,2017,12991,2022
1,Hyundai,Elantra,2017,14023,2023
1,Hyundai,Elantra,2015,10903,2018
1,Hyundai,Elantra,2015,9508,2019
1,Hyundai,Elantra,2015,10504,2020
1,Hyundai,Elantra,2015,9677,2021
1,Hyundai,Elantra,2015,8067,2022
1,Hyundai,Elantra,2015,7623,2023
1,Hyundai,Elantra,2010,3290,2018
1,Hyundai,Elantra,2010,3386,2019
1,Hyundai,Elantra,2010,2789,2020
1,Hyundai,Elantra,2010,2972,2021
1,Hyundai,Elantra,2010,2808,2022
1,Hyundai,Elantra,2010,3375,2023
1,Hyundai,Santa Fe,2018,6523,2018
1,Hyundai,Santa Fe,2018,6610,2019
1,Hyundai,Santa Fe,2018,5524,2020
1,Hyundai,Santa Fe,2018,5498,2021
1,Hyundai,Santa Fe,2018,5136,2022
1,Hyundai,Santa Fe,2018,5072,2023
1,Hyundai,Santa Fe,2014,4375,2018
1,Hyundai,Santa Fe,2014,4503,2019
1,Hyundai,Santa Fe,2014,4383,2020
1,Hyundai,Santa Fe,2014,3697,2021
1,Hyundai,Santa Fe,2014,3458,2022
1,Hyundai,Santa Fe,2014,3418,2023
1,Hyundai,Santa Fe,2022,18770,2022
1,Hyundai,Santa Fe,2022,19728,2023
1,Hyundai,Tucson,2018,6199,2018
1,Hyundai,Tucson,2018,5888,2019
1,Hyundai,Tucson,2018,5194,2020
1,Hyundai,Tucson,2018,5227,2021
1,Hyundai,Tucson,2018,4543,2022
1,Hyundai,Tucson,2018,4952,2023
1,Hyundai,Tucson,2016,10438,2018
1,Hyundai,Tucson,2016,10966,2019
1,Hyundai,Tucson,2016,9838,2020
1,Hyundai,Tucson,2016,8690,2021
1,Hyundai,Tucson,2016,8794,2022
1,Hyundai,Tucson,2016,8927,2023
1,Hyundai,Tucson,2019,6907,2019
1,Hyundai,Tucson,2019,6839,2020
1,Hyundai,Tucson,2019,7414,2021
1,Hyundai,Tucson,2019,7104,2022
1,Hyundai,Tucson,2019,6014,2023
1,Hyundai,Sonata,2012,3748,2018
1,Hyundai,Sonata,2012,3617,2019
1,Hyundai,Sonata,2012,3564,2020
1,Hyundai,Sonata,2012,2999,2021
1,Hyundai,Sonata,2012,2773,2022
1,Hyundai,Sonata,2012,3128,2023
1,Hyundai,Sonata,2017,12042,2018
1,Hyundai,Sonata,2017,12965,2019
1,Hyundai,Sonata,2017,11623,2020
1,Hyundai,Sonata,2017,12077,2021
1,Hyundai,Sonata,2017,10698,2022
1,Hyundai,Sonata,2017,11175,2023
1,Hyundai,Sonata,2016,16712,2018
1,Hyundai,Sonata,2016,14318,2019
1,Hyundai,Sonata,2016,14620,2020
1,Hyundai,Sonata,2016,12717,2021
1,Hyundai,Sonata,2016,13122,2022
1,Hyundai,Sonata,2016,11603,2023
1,Hyundai,Palisade,2023,14773,2023
1,Hyundai,Palisade,2022,14510,2022
1,Hyundai,Palisade,2022,13783,2023
1,Hyundai,Palisade,2017,7740,2018
1,Hyundai,Palisade,2017,7261,2019
1,Hyundai,Palisade,2017,7765,2020
1,Hyundai,Palisade,2017,6715,2021
1,Hyundai,Palisade,2017,6551,2022
1,Hyundai,Palisade,2017,5905,2023
2,Toyota,Camry,2012,40683,2018
2,Toyota,Camry,2012,44434,2019
2,Toyota,Camry,2012,41400,2020
2,Toyota,Camry,2012,38932,2021
2,Toyota,Camry,2012,35755,2022
2,Toyota,Camry,2012,31818,2023
2,Toyota,Camry,2013,51234,2018
2,Toyota,Camry,2013,47220,2019
2,Toyota,Camry,2013,45978,2020
2,Toyota,Camry,2013,42167,2021
2,Toyota,Camry,2013,38447,2022
2,Toyota,Camry,2013,38431,2023
2,Toyota,Camry,2014,21848,2018
2,Toyota,Camry,2014,22207,2019
2,Toyota,Camry,2014,20784,2020
2,Toyota,Camry,2014,18109,2021
2,Toyota,Camry,2014,17758,2022
2,Toyota,Camry,2014,16810,2023
2,Toyota,Corolla,2014,60422,2018
2,Toyota,Corolla,2014,54472,2019
2,Toyota,Corolla,2014,53914,2020
2,Toyota,Corolla,2014,53577,2021
2,Toyota,Corolla,2014,51541,2022
2,Toyota,Corolla,2014,44343,2023
2,Toyota,Corolla,2016,76836,2018
2,Toyota,Corolla,2016,70562,2019
2,Toyota,Corolla,2016,65657,2020
2,Toyota,Corolla,2016,58455,2021
2,Toyota,Corolla,2016,55215,2022
2,Toyota,Corolla,2016,52040,2023
2,Toyota,Corolla,2010,21155,2018
2,Toyota,Corolla,2010,16951,2019
2,Toyota,Corolla,2010,15674,2020
2,Toyota,Corolla,2010,15865,2021
2,Toyota,Corolla,2010,17384,2022
2,Toyota,Corolla,2010,17942,2023
2,Toyota,RAV4,2013,23233,2018
2,Toyota,RAV4,2013,19600,2019
2,Toyota,RAV4,2013,19597,2020
2,Toyota,RAV4,2013,17109,2021
2,Toyota,RAV4,2013,16060,2022
2,Toyota,RAV4,2013,15062,2023
2,Toyota,RAV4,2017,27243,2018
2,Toyota,RAV4,2017,24353,2019
2,Toyota,RAV4,2017,23964,2020
2,Toyota,RAV4,2017,23807,2021
2,Toyota,RAV4,2017,19255,2022
2,Toyota,RAV4,2017,20366,2023
2,Toyota,RAV4,2012,37625,2018
2,Toyota,RAV4,2012,35573,2019
2,Toyota,RAV4,2012,28981,2020
2,Toyota,RAV4,2012,29487,2021
2,Toyota,RAV4,2012,26699,2022
2,Toyota,RAV4,2012,23972,2023
2,Toyota,Highlander,2012,40020,2018
2,Toyota,Highlander,2012,34773,2019
2,Toyota,Highlander,2012,33254,2020
2,Toyota,Highlander,2012,30235,2021
2,Toyota,Highlander,2012,29750,2022
2,Toyota,Highlander,2012,27969,2023
2,Toyota,Highlander,2023,143813,2023
2,Toyota,Highlander,2014,18152,2018
2,Toyota,Highlander,2014,16665,2019
2,Toyota,Highlander,2014,15652,2020
2,Toyota,Highlander,2014,14747,2021
2,Toyota,Highlander,2014,15416,2022
2,Toyota,Highlander,2014,13083,2023
2,Toyota,Tacoma,2016,60497,2018
2,Toyota,Tacoma,2016,59164,2019
2,Toyota,Tacoma,2016,54330,2020
2,Toyota,Tacoma,2016,51520,2021
2,Toyota,Tacoma,2016,56067,2022
2,Toyota,Tacoma,2016,51970,2023
2,Toyota,Tacoma,2018,81379,2018
2,Toyota,Tacoma,2018,88708,2019
2,Toyota,Tacoma,2018,75241,2020
2,Toyota,Tacoma,2018,71645,2021
2,Toyota,Tacoma,2018,64337,2022
2,Toyota,Tacoma,2018,71887,2023
2,Toyota,Tacoma,2013,42082,2018
2,Toyota,Tacoma,2013,40285,2019
2,Toyota,Tacoma,2013,37256,2020
2,Toyota,Tacoma,2013,31799,2021
2,Toyota,Tacoma,2013,32364,2022
2,Toyota,Tacoma,2013,31536,2023
2,Honda,Civic,2013,52036,2018
2,Honda,Civic,2013,52526,2019
2,Honda,Civic,2013,51613,2020
2,Honda,Civic,2013,45027,2021
2,Honda,Civic,2013,38742,2022
2,Honda,Civic,2013,36600,2023
2,Honda,Civic,2017,34085,2018
2,Honda,Civic,2017,31476,2019
2,Honda,Civic,2017,31389,2020
2,Honda,Civic,2017,27561,2021
2,Honda,Civic,2017,27880,2022
2,Honda,Civic,2017,27555,2023
2,Honda,Civic,2015,71796,2018
2,Honda,Civic,2015,73484,2019
2,Honda,Civic,2015,69046,2020
2,Honda,Civic,2015,60868,2021
2,Honda,Civic,2015,52805,2022
2,Honda,Civic,2015,56015,2023
2,Honda,Accord,2023,68924,2023
2,Honda,Accord,2012,30527,2018
2,Honda,Accord,2012,26582,2019
2,Honda,Accord,2012,24456,2020
2,Honda,Accord,2012,21579,2021
2,Honda,Accord,2012,20717,2022
2,Honda,Accord,2012,22151,2023
2,Honda,Accord,2015,66960,2018
2,Honda,Accord,2015,65357,2019
2,Honda,Accord,2015,67359,2020
2,Honda,Accord,2015,61050,2021
2,Honda,Accord,2015,61200,2022
2,Honda,Accord,2015,48685,2023
2,Honda,CR-V,2012,44477,2018
2,Honda,CR-V,2012,36463,2019
2,Honda,CR-V,2012,37003,2020
2,Honda,CR-V,2012,37260,2021
2,Honda,CR-V,2012,29350,2022
2,Honda,CR-V,2012,33199,2023
2,Honda,CR-V,2020,85034,2020
2,Honda,CR-V,2020,90654,2021
2,Honda,CR-V,2020,88202,2022
2,Honda,CR-V,2020,87975,2023
2,Honda,CR-V,2017,43269,2018
2,Honda,CR-V,2017,38726,2019
2,Honda,CR-V,2017,37615,2020
2,Honda,CR-V,2017,34482,2021
2,Honda,CR-V,2017,36256,2022
2,Honda,CR-V,2017,32795,2023
2,Honda,Pilot,2011,23275,2018
2,Honda,Pilot,2011,21586,2019
2,Honda,Pilot,2011,19307,2020
2,Honda,Pilot,2011,20481,2021
2,Honda,Pilot,2011,20762,2022
2,Honda,Pilot,2011,17922,2023
2,Honda,Pilot,2016,81577,2018
2,Honda,Pilot,2016,70579,2019
2,Honda,Pilot,2016,76790,2020
2,Honda,Pilot,2016,72671,2021
2,Honda,Pilot,2016,61339,2022
2,Honda,Pilot,2016,66552,2023
2,Honda,Pilot,2021,41613,2021
2,Honda,Pilot,2021,43138,2022
2,Honda,Pilot,2021,38746,2023
2,Honda,Odyssey,2022,102900,2022
2,Honda,Odyssey,2022,105096,2023
2,Honda,Odyssey,2016,47011,2018
2,Honda,Odyssey,2016,44279,2019
2,Honda,Odyssey,2016,46450,2020
2,Honda,Odyssey,2016,43145,2021
2,Honda,Odyssey,2016,40691,2022
2,Honda,Odyssey,2016,35886,2023
2,Honda,Odyssey,2023,82611,2023
2,Ford,F-150,2010,7661,2018
2,Ford,F-150,2010,7101,2019
2,Ford,F-150,2010,6262,2020
2,Ford,F-150,2010,7031,2021
2,Ford,F-150,2010,6664,2022
2,Ford,F-150,2010,6392,2023
2,Ford,F-150,2018,44041,2018
2,Ford,F-150,2018,39220,2019
2,Ford,F-150,2018,38743,2020
2,Ford,F-150,2018,33985,2021
2,Ford,F-150,2018,37787,2022
2,Ford,F-150,2018,34924,2023
2,Ford,F-150,2019,35341,2019
2,Ford,F-150,2019,35833,2020
2,Ford,F-150,2019,32240,2021
2,Ford,F-150,2019,36070,2022
2,Ford,F-150,2019,33737,2023
2,Ford,Explorer,2012,24577,2018
2,Ford,Explorer,2012,21761,2019
2,Ford,Explorer,2012,19371,2020
2,Ford,Explorer,2012,18744,2021
2,Ford,Explorer,2012,17578,2022
2,Ford,Explorer,2012,16735,2023
2,Ford,Explorer,2015,45394,2018
2,Ford,Explorer,2015,38461,2019
2,Ford,Explorer,2015,40846,2020
2,Ford,Explorer,2015,35072,2021
2,Ford,Explorer,2015,35537,2022
2,Ford,Explorer,2015,32116,2023
2,Ford,Explorer,2020,73306,2020
2,Ford,Explorer,2020,63014,2021
2,Ford,Explorer,2020,61587,2022
2,Ford,Explorer,2020,57681,2023
2,Ford,Escape,2022,46209,2022
2,Ford,Escape,2022,41482,2023
2,Ford,Escape,2016,43741,2018
2,Ford,Escape,2016,41165,2019
2,Ford,Escape,2016,33458,2020
2,Ford,Escape,2016,38342,2021
2,Ford,Escape,2016,34609,2022
2,Ford,Escape,2016,32414,2023
2,Ford,Escape,2017,35517,2018
2,Ford,Escape,2017,36845,2019
2,Ford,Escape,2017,35988,2020
2,Ford,Escape,2017,31006,2021
2,Ford,Escape,2017,29157,2022
2,Ford,Escape,2017,26168,2023
2,Ford,Mustang,2018,70329,2018
2,Ford,Mustang,2018,66907,2019
2,Ford,Mustang,2018,62740,2020
2,Ford,Mustang,2018,60918,2021
2,Ford,Mustang,2018,50771,2022
2,Ford,Mustang,2018,49024,2023
2,Ford,Mustang,2019,55066,2019
2,Ford,Mustang,2019,50419,2020
2,Ford,Mustang,2019,53712,2021
2,Ford,Mustang,2019,50537,2022
2,Ford,Mustang,2019,47214,2023
2,Ford,Mustang,2012,27161,2018
2,Ford,Mustang,2012,24645,2019
2,Ford,Mustang,2012,25580,2020
2,Ford,Mustang,2012,20245,2021
2,Ford,Mustang,2012,18021,2022
2,Ford,Mustang,2012,19958,2023
2,Ford,Edge,2010,19621,2018
2,Ford,Edge,2010,16943,2019
2,Ford,Edge,2010,16992,2020
2,Ford,Edge,2010,14701,2021
2,Ford,Edge,2010,16203,2022
2,Ford,Edge,2010,16610,2023
2,Ford,Edge,2017,51791,2018
2,Ford,Edge,2017,50767,2019
2,Ford,Edge,2017,46221,2020
2,Ford,Edge,2017,46094,2021
2,Ford,Edge,2017,44846,2022
2,Ford,Edge,2017,42158,2023
2,Ford,Edge,2016,14126,2018
2,Ford,Edge,2016,13671,2019
2,Ford,Edge,2016,12958,2020
2,Ford,Edge,2016,10444,2021
2,Ford,Edge,2016,9873,2022
2,Ford,Edge,2016,10812,2023
2,Chevrolet,Silverado,2022,24422,2022
2,Chevrolet,Silverado,2022,22263,2023
2,Chevrolet,Silverado,2016,40520,2018
2,Chevrolet,Silverado,2016,41233,2019
2,Chevrolet,Silverado,2016,37493,2020
2,Chevrolet,Silverado,2016,41146,2021
2,Chevrolet,Silverado,2016,33760,2022
2,Chevrolet,Silverado,2016,35747,2023
2,Chevrolet,Silverado,2017,28808,2018
2,Chevrolet,Silverado,2017,26443,2019
2,Chevrolet,Silverado,2017,25810,2020
2,Chevrolet,Silverado,2017,27789,2021
2,Chevrolet,Silverado,2017,24155,2022
2,Chevrolet,Silverado,2017,22885,2023
2,Chevrolet,Equinox,2010,17908,2018
2,Chevrolet,Equinox,2010,14082,2019
2,Chevrolet,Equinox,2010,14944,2020
2,Chevrolet,Equinox,2010,13947,2021
2,Chevrolet,Equinox,2010,15533,2022
2,Chevrolet,Equinox,2010,14044,2023
2,Chevrolet,Equinox,2020,32729,2020
2,Chevrolet,Equinox,2020,26670,2021
2,Chevrolet,Equinox,2020,25884,2022
2,Chevrolet,Equinox,2020,28729,2023
2,Chevrolet,Equinox,2016,31107,2018
2,Chevrolet,Equinox,2016,31346,2019
2,Chevrolet,Equinox,2016,31670,2020
2,Chevrolet,Equinox,2016,31224,2021
2,Chevrolet,Equinox,2016,26294,2022
2,Chevrolet,Equinox,2016,25358,2023
2,Chevrolet,Malibu,2017,28602,2018
2,Chevrolet,Malibu,2017,29989,2019
2,Chevrolet,Malibu,2017,25057,2020
2,Chevrolet,Malibu,2017,25636,2021
2,Chevrolet,Malibu,2017,23554,2022
2,Chevrolet,Malibu,2017,23733,2023
2,Chevrolet,Malibu,2015,35053,2018
2,Chevrolet,Malibu,2015,35675,2019
2,Chevrolet,Malibu,2015,36460,2020
2,Chevrolet,Malibu,2015,30439,2021
2,Chevrolet,Malibu,2015,29178,2022
2,Chevrolet,Malibu,2015,25622,2023
2,Chevrolet,Malibu,2014,19350,2018
2,Chevrolet,Malibu,2014,20419,2019
2,Chevrolet,Malibu,2014,17853,2020
2,Chevrolet,Malibu,2014,18970,2021
2,Chevrolet,Malibu,2014,14697,2022
2,Chevrolet,Malibu,2014,15899,2023
2,Chevrolet,Traverse,2013,8361,2018
2,Chevrolet,Traverse,2013,6770,2019
2,Chevrolet,Traverse,2013,7354,2020
2,Chevrolet,Traverse,2013,6059,2021
2,Chevrolet,Traverse,2013,5918,2022
2,Chevrolet,Traverse,2013,5340,2023
2,Chevrolet,Traverse,2016,29967,2018
2,Chevrolet,Traverse,2016,27813,2019
2,Chevrolet,Traverse,2016,25852,2020
2,Chevrolet,Traverse,2016,23221,2021
2,Chevrolet,Traverse,2016,23945,2022
2,Chevrolet,Traverse,2016,20129,2023
2,Chevrolet,Traverse,2019,20563,2019
2,Chevrolet,Traverse,2019,21769,2020
2,Chevrolet,Traverse,2019,18075,2021
2,Chevrolet,Traverse,2019,20634,2022
2,Chevrolet,Traverse,2019,17926,2023
2,Chevrolet,Tahoe,2018,50936,2018
2,Chevrolet,Tahoe,2018,42577,2019
2,Chevrolet,Tahoe,2018,41328,2020
2,Chevrolet,Tahoe,2018,43037,2021
2,Chevrolet,Tahoe,2018,36677,2022
2,Chevrolet,Tahoe,2018,35827,2023
2,Chevrolet,Tahoe,2012,22257,2018
2,Chevrolet,Tahoe,2012,19697,2019
2,Chevrolet,Tahoe,2012,17637,2020
2,Chevrolet,Tahoe,2012,16318,2021
2,Chevrolet,Tahoe,2012,15474,2022
2,Chevrolet,Tahoe,2012,17490,2023
2,Chevrolet,Tahoe,2017,40889,2018
2,Chevrolet,Tahoe,2017,45106,2019
2,Chevrolet,Tahoe,2017,37585,2020
2,Chevrolet,Tahoe,2017,39094,2021
2,Chevrolet,Tahoe,2017,32759,2022
2,Chevrolet,Tahoe,2017,32629,2023
2,Nissan,Altima,2019,27783,2019
2,Nissan,Altima,2019,30739,2020
2,Nissan,Altima,2019,26141,2021
2,Nissan,Altima,2019,28572,2022
2,Nissan,Altima,2019,27787,2023
2,Nissan,Altima,2020,67969,2020
2,Nissan,Altima,2020,66541,2021
2,Nissan,Altima,2020,67467,2022
2,Nissan,Altima,2020,62317,2023
2,Nissan,Altima,2014,28721,2018
2,Nissan,Altima,2014,27225,2019
2,Nissan,Altima,2014,25561,2020
2,Nissan,Altima,2014,24038,2021
2,Nissan,Altima,2014,25786,2022
2,Nissan,Altima,2014,21344,2023
2,Nissan,Rogue,2018,67877,2018
2,Nissan,Rogue,2018,70772,2019
2,Nissan,Rogue,2018,68033,2020
2,Nissan,Rogue,2018,60148,2021
2,Nissan,Rogue,2018,59069,2022
2,Nissan,Rogue,2018,51450,2023
2,Nissan,Rogue,2023,87705,2023
2,Nissan,Rogue,2016,64884,2018
2,Nissan,Rogue,2016,69669,2019
2,Nissan,Rogue,2016,64806,2020
2,Nissan,Rogue,2016,52120,2021
2,Nissan,Rogue,2016,53029,2022
2,Nissan,Rogue,2016,51854,2023
2,Nissan,Sentra,2015,23207,2018
2,Nissan,Sentra,2015,26483,2019
2,Nissan,Sentra,2015,24812,2020
2,Nissan,Sentra,2015,22083,2021
2,Nissan,Sentra,2015,21671,2022
2,Nissan,Sentra,2015,19711,2023
2,Nissan,Sentra,2016,47539,2018
2,Nissan,Sentra,2016,44114,2019
2,Nissan,Sentra,2016,44496,2020
2,Nissan,Sentra,2016,41954,2021
2,Nissan,Sentra,2016,38741,2022
2,Nissan,Sentra,2016,38270,2023
2,Nissan,Sentra,2017,27585,2018
2,Nissan,Sentra,2017,26381,2019
2,Nissan,Sentra,2017,26828,2020
2,Nissan,Sentra,2017,25667,2021
2,Nissan,Sentra,2017,24655,2022
2,Nissan,Sentra,2017,24057,2023
2,Nissan,Pathfinder,2011,17640,2018
2,Nissan,Pathfinder,2011,16163,2019
2,Nissan,Pathfinder,2011,15984,2020
2,Nissan,Pathfinder,2011,12660,2021
2,Nissan,Pathfinder,2011,12872,2022
2,Nissan,Pathfinder,2011,15044,2023
2,Nissan,Pathfinder,2014,34556,2018
2,Nissan,Pathfinder,2014,37611,2019
2,Nissan,Pathfinder,2014,30695,2020
2,Nissan,Pathfinder,2014,34583,2021
2,Nissan,Pathfinder,2014,30016,2022
2,Nissan,Pathfinder,2014,25827,2023
2,Nissan,Pathfinder,2013,26034,2018
2,Nissan,Pathfinder,2013,26025,2019
2,Nissan,Pathfinder,2013,22194,2020
2,Nissan,Pathfinder,2013,23069,2021
2,Nissan,Pathfinder,2013,20630,2022
2,Nissan,Pathfinder,2013,18472,2023
2,Nissan,Frontier,2010,18214,2018
2,Nissan,Frontier,2010,16891,2019
2,Nissan,Frontier,2010,15982,2020
2,Nissan,Frontier,2010,14601,2021
2,Nissan,Frontier,2010,14423,2022
2,Nissan,Frontier,2010,15311,2023
2,Nissan,Frontier,2012,23316,2018
2,Nissan,Frontier,2012,20551,2019
2,Nissan,Frontier,2012,20233,2020
2,Nissan,Frontier,2012,16449,2021
2,Nissan,Frontier,2012,14845,2022
2,Nissan,Frontier,2012,16358,2023
2,Nissan,Frontier,2015,34150,2018
2,Nissan,Frontier,2015,31961,2019
2,Nissan,Frontier,2015,31963,2020
2,Nissan,Frontier,2015,27080,2021
2,Nissan,Frontier,2015,27777,2022
2,Nissan,Frontier,2015,24456,2023
2,BMW,3 Series,2014,74390,2018
2,BMW,3 Series,2014,75299,2019
2,BMW,3 Series,2014,61733,2020
2,BMW,3 Series,2014,59682,2021
2,BMW,3 Series,2014,51998,2022
2,BMW,3 Series,2014,55013,2023
2,BMW,3 Series,2023,170355,2023
2,BMW,3 Series,2016,63859,2018
2,BMW,3 Series,2016,59519,2019
2,BMW,3 Series,2016,56406,2020
2,BMW,3 Series,2016,48815,2021
2,BMW,3 Series,2016,49284,2022
2,BMW,3 Series,2016,43571,2023
2,BMW,5 Series,2013,23835,2018
2,BMW,5 Series,2013,18835,2019
2,BMW,5 Series,2013,19735,2020
2,BMW,5 Series,2013,17474,2021
2,BMW,5 Series,2013,15664,2022
2,BMW,5 Series,2013,14394,2023
2,BMW,5 Series,2023,119218,2023
2,BMW,5 Series,2015,55298,2018
2,BMW,5 Series,2015,55079,2019
2,BMW,5 Series,2015,49214,2020
2,BMW,5 Series,2015,43286,2021
2,BMW,5 Series,2015,39425,2022
2,BMW,5 Series,2015,36036,2023
2,BMW,X3,2015,58566,2018
2,BMW,X3,2015,49980,2019
2,BMW,X3,2015,45919,2020
2,BMW,X3,2015,44861,2021
2,BMW,X3,2015,47299,2022
2,BMW,X3,2015,39070,2023
2,BMW,X3,2016,49411,2018
2,BMW,X3,2016,52726,2019
2,BMW,X3,2016,48570,2020
2,BMW,X3,2016,41951,2021
2,BMW,X3,2016,41661,2022
2,BMW,X3,2016,36595,2023
2,BMW,X3,2014,23511,2018
2,BMW,X3,2014,23222,2019
2,BMW,X3,2014,21392,2020
2,BMW,X3,2014,19927,2021
2,BMW,X3,2014,16837,2022
2,BMW,X3,2014,16679,2023
2,BMW,X5,2019,115378,2019
2,BMW,X5,2019,104265,2020
2,BMW,X5,2019,88841,2021
2,BMW,X5,2019,90002,2022
2,BMW,X5,2019,91970,2023
2,BMW,X5,2021,70677,2021
2,BMW,X5,2021,58866,2022
2,BMW,X5,2021,64811,2023
2,BMW,X5,2014,52513,2018
2,BMW,X5,2014,42908,2019
2,BMW,X5,2014,47764,2020
2,BMW,X5,2014,41963,2021
2,BMW,X5,2014,36249,2022
2,BMW,X5,2014,36764,2023
2,BMW,7 Series,2023,58075,2023
2,BMW,7 Series,2016,74888,2018
2,BMW,7 Series,2016,61103,2019
2,BMW,7 Series,2016,56750,2020
2,BMW,7 Series,2016,57937,2021
2,BMW,7 Series,2016,51846,2022
2,BMW,7 Series,2016,53617,2023
2,BMW,7 Series,2020,119800,2020
2,BMW,7 Series,2020,131014,2021
2,BMW,7 Series,2020,132078,2022
2,BMW,7 Series,2020,112599,2023
2,Mercedes,C-Class,2019,131489,2019
2,Mercedes,C-Class,2019,108250,2020
2,Mercedes,C-Class,2019,120201,2021
2,Mercedes,C-Class,2019,104427,2022
2,Mercedes,C-Class,2019,107655,2023
2,Mercedes,C-Class,2021,51805,2021
2,Mercedes,C-Class,2021,49670,2022
2,Mercedes,C-Class,2021,47282,2023
2,Mercedes,C-Class,2020,138790,2020
2,Mercedes,C-Class,2020,112099,2021
2,Mercedes,C-Class,2020,129172,2022
2,Mercedes,C-Class,2020,105760,2023
2,Mercedes,E-Class,2010,11591,2018
2,Mercedes,E-Class,2010,11011,2019
2,Mercedes,E-Class,2010,10988,2020
2,Mercedes,E-Class,2010,10194,2021
2,Mercedes,E-Class,2010,10014,2022
2,Mercedes,E-Class,2010,11373,2023
2,Mercedes,E-Class,2021,62741,2021
2,Mercedes,E-Class,2021,55145,2022
2,Mercedes,E-Class,2021,55273,2023
2,Mercedes,E-Class,2016,24616,2018
2,Mercedes,E-Class,2016,24553,2019
2,Mercedes,E-Class,2016,22144,2020
2,Mercedes,E-Class,2016,20198,2021
2,Mercedes,E-Class,2016,20170,2022
2,Mercedes,E-Class,2016,20027,2023
2,Mercedes,GLC,2014,19870,2018
2,Mercedes,GLC,2014,19019,2019
2,Mercedes,GLC,2014,17275,2020
2,Mercedes,GLC,2014,14995,2021
2,Mercedes,GLC,2014,15044,2022
2,Mercedes,GLC,2014,12174,2023
2,Mercedes,GLC,2015,67586,2018
2,Mercedes,GLC,2015,68519,2019
2,Mercedes,GLC,2015,56244,2020
2,Mercedes,GLC,2015,50825,2021
2,Mercedes,GLC,2015,49601,2022
2,Mercedes,GLC,2015,45968,2023
2,Mercedes,GLC,2022,81789,2022
2,Mercedes,GLC,2022,73884,2023
2,Mercedes,GLE,2010,33747,2018
2,Mercedes,GLE,2010,31015,2019
2,Mercedes,GLE,2010,26190,2020
2,Mercedes,GLE,2010,27459,2021
2,Mercedes,GLE,2010,30451,2022
2,Mercedes,GLE,2010,28009,2023
2,Mercedes,GLE,2022,130436,2022
2,Mercedes,GLE,2022,146238,2023
2,Mercedes,GLE,2012,40247,2018
2,Mercedes,GLE,2012,37430,2019
2,Mercedes,GLE,2012,37247,2020
2,Mercedes,GLE,2012,33894,2021
2,Mercedes,GLE,2012,32677,2022
2,Mercedes,GLE,2012,33387,2023
2,Mercedes,S-Class,2018,38039,2018
2,Mercedes,S-Class,2018,36010,2019
2,Mercedes,S-Class,2018,39398,2020
2,Mercedes,S-Class,2018,31246,2021
2,Mercedes,S-Class,2018,30621,2022
2,Mercedes,S-Class,2018,28451,2023
2,Mercedes,S-Class,2014,42230,2018
2,Mercedes,S-Class,2014,39836,2019
2,Mercedes,S-Class,2014,38964,2020
2,Mercedes,S-Class,2014,40469,2021
2,Mercedes,S-Class,2014,38107,2022
2,Mercedes,S-Class,2014,30260,2023
2,Mercedes,S-Class,2010,34892,2018
2,Mercedes,S-Class,2010,32699,2019
2,Mercedes,S-Class,2010,25521,2020
2,Mercedes,S-Class,2010,25835,2021
2,Mercedes,S-Class,2010,29054,2022
2,Mercedes,S-Class,2010,30918,2023
2,Audi,A4,2016,75668,2018
2,Audi,A4,2016,71043,2019
2,Audi,A4,2016,59070,2020
2,Audi,A4,2016,65961,2021
2,Audi,A4,2016,59865,2022
2,Audi,A4,2016,51499,2023
2,Audi,A4,2023,118645,2023
2,Audi,A4,2013,33190,2018
2,Audi,A4,2013,32928,2019
2,Audi,A4,2013,30594,2020
2,Audi,A4,2013,30117,2021
2,Audi,A4,2013,28608,2022
2,Audi,A4,2013,26637,2023
2,Audi,Q5,2023,145928,2023
2,Audi,Q5,2015,59008,2018
2,Audi,Q5,2015,56869,2019
2,Audi,Q5,2015,49421,2020
2,Audi,Q5,2015,44526,2021
2,Audi,Q5,2015,48530,2022
2,Audi,Q5,2015,44707,2023
2,Audi,Q5,2021,140320,2021
2,Audi,Q5,2021,128096,2022
2,Audi,Q5,2021,114263,2023
2,Audi,A6,2013,29160,2018
2,Audi,A6,2013,24734,2019
2,Audi,A6,2013,25433,2020
2,Audi,A6,2013,25431,2021
2,Audi,A6,2013,23091,2022
2,Audi,A6,2013,20156,2023
2,Audi,A6,2011,39559,2018
2,Audi,A6,2011,36622,2019
2,Audi,A6,2011,31474,2020
2,Audi,A6,2011,29850,2021
2,Audi,A6,2011,28379,2022
2,Audi,A6,2011,28468,2023
2,Audi,A6,2015,49093,2018
2,Audi,A6,2015,47634,2019
2,Audi,A6,2015,43984,2020
2,Audi,A6,2015,42706,2021
2,Audi,A6,2015,37108,2022
2,Audi,A6,2015,34192,2023
2,Audi,Q7,2017,60924,2018
2,Audi,Q7,2017,59779,2019
2,Audi,Q7,2017,51071,2020
2,Audi,Q7,2017,50942,2021
